FID,KUNSTWERKID,KUNSTWERKNAAM,KUNSTENAAR,EIGENDOM_VAN,LENGTEGRAAD,BREEDTEGRAAD,RD_X,RD_Y,LOKATIEBEELD,WEBSITEVERWIJZING,FOTO,CONTACT,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
CUL_KUNSTWERKEN.263,91,Mariabeeld,Albert Meertens,particulier,"5,87338065","51,8426349",188503.8348971223,428339.97294897377,Berg en Dalseweg 40 (Maria Geboortekerk),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=91,91.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188503.834897122 428339.972948974)
CUL_KUNSTWERKEN.264,92,De Barmhartige Samaritaan,Pieter d'Hont,particulier,"5,85597353","51,8428679",187304.10949509166,428358.0096134243,Van Schaeck Mathonsingel 12,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=92,92.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187304.109495092 428358.009613424)
CUL_KUNSTWERKEN.265,93,Plaquette,Bernard Fokkinga,particulier,"5,86158701","51,8439737",187690.14008897453,428483.5453826427,Molenstraat 122,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=93,93.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187690.140088975 428483.545382643)
CUL_KUNSTWERKEN.266,98,Tronende madonna,Joop Goldenbeld,particulier,5.860571,51.846512,187618.28698381485,428765.48368124536,Doddendaal 20,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=98,98.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187618.286983815 428765.483681245)
CUL_KUNSTWERKEN.267,105,Monument voor de gesneuvelde Nederlandse militairen uit de Tweede Wereldoorlog,Jac Maris,gemeente Nijmegen,5.817281,51.818154,184654.0162187401,425591.9950174488,In depot,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=105,105.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (184654.01621874 425591.995017449)
CUL_KUNSTWERKEN.268,110,Drie staande figuren,Jo Uiterwaal,particulier,"5,85311697","51,8429717",187107.18525940276,428368.2911302485,Stationsplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=110,110.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187107.185259403 428368.291130249)
CUL_KUNSTWERKEN.269,353,Sculptuur,,gemeente Nijmegen,"5,84454470","51,8368645",186520.73440239992,427685.0880172686,Derde van Hezewijkstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=353,353.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186520.7344024 427685.088017269)
CUL_KUNSTWERKEN.270,349,Schikgodinnen,Oscar Goedhart,gemeente Nijmegen,5.868756,51.844417,188183.8273702222,428536.1148772266,Hertogplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=349,349.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188183.827370222 428536.114877227)
CUL_KUNSTWERKEN.271,325,Sculptuur,Oscar Goedhart,gemeente Nijmegen,5.862653,51.847524,187761.0124590005,428879.00936811935,Stikke Hezelstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=325,325.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187761.012459001 428879.009368119)
CUL_KUNSTWERKEN.272,423,"Blauwe Fontein, Stroming",Ed van Teeseling,particulier,"5,84359527","51,8318468",186458.8053383095,427126.4390155947,Groenestraat 336,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=423,423.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186458.80533831 427126.439015595)
CUL_KUNSTWERKEN.273,563,Poort van Triomf ('Gladiolenpoort'),,gemeente Nijmegen,"5,85602359","51,8208754",187323.34616951607,425911.2892366181,Sint Annastraat (ter hoogte van de Erasmuslaan),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=563,563.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187323.346169516 425911.289236618)
CUL_KUNSTWERKEN.274,218,Majoor J.N. Breunesebank,Charles Hammes,gemeente Nijmegen,"5,86693199","51,8405656",188060.9656060589,428106.8013332463,Julianapark,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=218,218.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188060.965606059 428106.801333246)
CUL_KUNSTWERKEN.275,109,Mariabeeld,Albert Termote,gemeente Nijmegen,"5,86601127","51,8470070",187992.79124354813,428823.0112924719,Burchtstraat 20 (gevel stadhuis),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=109,109.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187992.791243548 428823.011292472)
CUL_KUNSTWERKEN.276,97,Acht keizerbeelden en medaillons,Albert Termote,gemeente Nijmegen,"5,86595084","51,8470240",187988.61483773816,428824.87515676924,Burchtstraat (gevel stadhuis),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=97,97.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187988.614837738 428824.875156769)
CUL_KUNSTWERKEN.277,111,Twee knielende figuren,Jo Uiterwaal,particulier,"5,85251740","51,8422557",187066.37818859925,428288.3686397949,Stationsplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=111,111.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187066.378188599 428288.368639795)
CUL_KUNSTWERKEN.278,112,Ruiterbeeld,Jo Uiterwaal,particulier,"5,85313096","51,8421417",187108.74151837258,428275.95678177016,Stationsplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=112,112.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187108.741518373 428275.95678177)
CUL_KUNSTWERKEN.279,113,Zes reliëfs,Jac Maris,particulier,5.866058,51.847172,187995.8901912149,428841.3893626484,Burchtstraat 3,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=113,113.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187995.890191215 428841.389362648)
CUL_KUNSTWERKEN.280,115,Twee reliëfs,Jo Uiterwaal,particulier,"5,85306436","51,8429103",187103.60362854903,428361.4369005849,Stationsplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=115,115.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187103.603628549 428361.436900585)
CUL_KUNSTWERKEN.281,118,Verzetsmonument,Marius van Beek,gemeente Nijmegen,"5,87323189","51,8455700",188491.39908055883,428666.4444547042,Keizer Traianusplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=118,118.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188491.399080559 428666.444454704)
CUL_KUNSTWERKEN.282,122,Plaquette,Charles Hammes,particulier,"5,84337064","51,8320502",186443.1798535165,427148.9707325216,Groenestraat 336/310,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=122,122.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186443.179853517 427148.970732522)
CUL_KUNSTWERKEN.283,124,Goffertbank,G.J. Loogman,gemeente Nijmegen,"5,83132598","51,8273392",185616.16602625206,426619.70916305616,Goffertpark,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=124,124.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (185616.166026252 426619.709163056)
CUL_KUNSTWERKEN.284,131,Kruisbeeld,Peter Roovers,particulier,"5,87970359","51,8243389",188953.35761123028,426307.41766325,Groesbeekseweg/Bosweg,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=131,131.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188953.35761123 426307.41766325)
CUL_KUNSTWERKEN.285,712,Boom van Dicky,Dicky Brand,particulier,5.855945,51.846370,187299.62964932466,428747.6183558256,Kronenburgersingel,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=712,712.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187299.629649325 428747.618355826)
CUL_KUNSTWERKEN.286,713,Titus Brandsma,Gerard Mathot,particulier,"5,863116","51,818969",187813.72325877185,425702.3757904055,Thomas van Aquinostraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=713,713.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187813.723258772 425702.375790406)
CUL_KUNSTWERKEN.287,714,Huisraad,Hans Vos,gemeente Nijmegen,"5,852237","51,838469",187049.75161256985,427866.96075447975,Trompstraat (natuurtuin),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=714,714.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187049.75161257 427866.96075448)
CUL_KUNSTWERKEN.288,715,Spade,Onbekend,gemeente Nijmegen,"5,839083","51,823445",186153.59411942333,426189.7639199285,Steinweglaan (Goffertpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=715,715.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186153.594119423 426189.763919929)
CUL_KUNSTWERKEN.289,717,sculptuur,Geert Schiks,particulier,5.839546,51.837908,186175.49689589435,427799.0237730281,Distelstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=717,717.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186175.496895894 427799.023773028)
CUL_KUNSTWERKEN.290,718,Mozaïek,Hans Truijen,particulier,"5,827174","51,815725",185337.77053461937,425325.8457439348,Weg door Jonkerbos (begraafplaats Vredehof),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=718,718.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (185337.770534619 425325.845743935)
CUL_KUNSTWERKEN.291,720,Afdeksteen tijdcapsule,Onbekend,gemeente Nijmegen,"5,873019","51,846046",188476.37526799727,428719.3029891119,Hunnerpark,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=720,720.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188476.375267997 428719.302989112)
CUL_KUNSTWERKEN.292,723,Sculptuur,Gerard Walraeven,gemeente Nijmegen,5.782957,51.810100,182292.26802387278,424682.50188256963,Wout Wagtmanspad (A73),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=723,723.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (182292.268023873 424682.50188257)
CUL_KUNSTWERKEN.293,724,St.Jozef met kind en duiven,Gerard Mathot,particulier,"5,858601","51,812241",187507.27761644652,424951.83388824767,Heemraadstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=724,724.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187507.277616447 424951.833888248)
CUL_KUNSTWERKEN.294,728,Bevrijdingsmonument,Piet Schoenmakers,gemeente Nijmegen,5.865917,51.863871,187973.93181371488,430699.14996054146,Lauwickstraat-Lentseveld (Lent-Nijmegen),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=728,728.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187973.931813715 430699.149960541)
CUL_KUNSTWERKEN.295,726,'Wie bouwt er nooit eens luchtkastelen'.,Bart Drost,gemeente Nijmegen,"5,860015","51,843799",187581.93954030253,428463.4030561144,In de Betouwstraat / Eerste Walstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=726,726.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187581.939540303 428463.403056114)
CUL_KUNSTWERKEN.296,727,muurschildering,Onbekend,particulier,"5,869575","51,831123",188250.08323364696,427057.4859564737,Professor Huijbersstraat 1 (basisschool Klein Heyendaal),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=727,727.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188250.083233647 427057.485956474)
CUL_KUNSTWERKEN.297,742,Waalmonument,Marius van Beek,gemeente Nijmegen,"5,847130","51,863772",186679.96331947346,430679.7744351481,Oosterhoutsedijk (Lent- Nijmegen),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=742,742.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186679.963319473 430679.774435148)
CUL_KUNSTWERKEN.298,744,Vogel,Staycot Tahwa,gemeente Nijmegen,5.865896,51.862676,187973.36149410484,430566.19226972293,Lentse Schoolstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=744,744.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187973.361494105 430566.192269723)
CUL_KUNSTWERKEN.299,746,Tafel,stichting NOX,gemeente Nijmegen,5.865629,51.846987,187966.4654964398,428820.61265470984,Gedeputeerdenplaats,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=746,746.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187966.46549644 428820.61265471)
CUL_KUNSTWERKEN.300,747,Korfmacher,stichting NOX,gemeente Nijmegen,"5,868534","51,844574",188168.41381274114,428553.48028588307,Hertogplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=747,747.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188168.413812741 428553.480285883)
CUL_KUNSTWERKEN.301,748,Plastiek,Frans Verhaak,gemeente Nijmegen,5.859374,51.846822,187535.58234467937,428799.4354556071,Kroonstraat 148,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=748,748.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187535.582344679 428799.435455607)
CUL_KUNSTWERKEN.302,750,Sgraffito,Jac Maris,particulier,5.864340,51.846271,187878.16977191652,428740.37083611655,Broerstraat 44,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=750,750.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187878.169771917 428740.370836117)
CUL_KUNSTWERKEN.303,752,Zonnewijzer,LaSalle (Albert Goederond/Patty Struik),gemeente Nijmegen,"5,831423","51,811175",185633.84723064073,424821.42585128336,Keplerstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=752,752.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (185633.847230641 424821.425851283)
CUL_KUNSTWERKEN.304,754,Wandmozaiëk,Onbekend,particulier,5.865877,51.840825,187988.07074588997,428135.1808378877,Prins Bernhardsingel (Wedren),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=754,754.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187988.07074589 428135.180837888)
CUL_KUNSTWERKEN.305,24,Leeuw en stadswapen,Henri Leeuw sr.,gemeente Nijmegen,"5,86322468","51,8478379",187800.17493191123,428914.18988431094,Sint Stevenskerkhof (achtergevel kerkboog),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=24,24.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187800.174931911 428914.189884311)
CUL_KUNSTWERKEN.306,402,Inscriptie,Onbekend,particulier,"5,86692599","51,8490045",188054.3528097954,429045.65624139045,Steenstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=402,402.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188054.352809795 429045.65624139)
CUL_KUNSTWERKEN.307,557,Object,Onbekend,particulier,"5,86176819","51,8239293",187717.19034304615,426253.6177310157,Geert Grooteplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=557,557.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187717.190343046 426253.617731016)
CUL_KUNSTWERKEN.308,755,Kubus,Gerard Walraeven,gemeente Nijmegen,5.838388,51.851537,186086.27176483432,429314.8055218787,Kanaalstraat/Mercuriusstraat (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=755,755.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186086.271764834 429314.805521879)
CUL_KUNSTWERKEN.309,756,Kubus met uitslag,Gerard Walraeven,gemeente Nijmegen,5.838785,51.853542,186112.2378062095,429538.03956627793,Weurtseweg (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=756,756.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186112.23780621 429538.039566278)
CUL_KUNSTWERKEN.310,757,Zonder titel,Gerard Walraeven,gemeente Nijmegen,5.839118,51.852979,186135.5696117661,429475.5463261625,Rivierstraat (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=757,757.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186135.569611766 429475.546326163)
CUL_KUNSTWERKEN.311,758,Werken met licht en ruimte,,gemeente Nijmegen,"5,838911","51,851824",186122.10710073364,429346.95936900063,Eerste Oude Heselaan/Rivierstraat (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=758,758.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186122.107100734 429346.959369001)
CUL_KUNSTWERKEN.312,760,Sculptuur,Oscar Goedhart,gemeente Nijmegen,5.838740,51.850792,186111.0391866943,429232.072111715,Kanaalstraat (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=760,760.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186111.039186694 429232.072111715)
CUL_KUNSTWERKEN.313,761,Steen,Gerard Bruning,gemeente Nijmegen,"5,839555","51,851731",186166.5418276757,429336.88891842635,Rivierstraat (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=761,761.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186166.541827676 429336.888918426)
CUL_KUNSTWERKEN.314,762,Nature Vivante,Ed van Teeseling,gemeente Nijmegen,5.867503,51.828512,188109.18136433364,426766.0569569528,Professor Bellefroidstraat 11,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=762,762.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (188109.181364334 426766.056956953)
CUL_KUNSTWERKEN.315,763,zonder titel,,gemeente Nijmegen,"5,838042","51,852600",186061.69896314928,429432.9203667841,Mercuriusstraat (Westerpark),https://www.nijmegen.nl/kos/kunstwerk.aspx?id=763,763.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (186061.698963149 429432.920366784)
CUL_KUNSTWERKEN.316,764,De Nachtwachter,,gemeente Nijmegen,5.826028,51.806365,185265.0378055283,424284.03558423,Couwenberghstraat,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=764,764.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (185265.037805528 424284.03558423)
CUL_KUNSTWERKEN.317,765,Lichtsculptuur,,gemeente Nijmegen,"5,859747","51,847444",187560.8340122,428868.8023759596,Gebroeders van Limburgplein,https://www.nijmegen.nl/kos/kunstwerk.aspx?id=765,765.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (187560.8340122 428868.80237596)
CUL_KUNSTWERKEN.318,767,On the road,,gemeente Nijmegen,"5,806317","51,832642",183888.75549969703,427199.4204409774,"Westkanaaldijk, St.Agnetenweg",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=767,767.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (183888.755499697 427199.420440977)
CUL_KUNSTWERKEN.319,768,On the road,,gemeente Nijmegen,"5,808249","51,833576",184021.32120379998,427304.10188167816,"Oostkanaaldijk, Dorpsstraat",https://www.nijmegen.nl/kos/kunstwerk.aspx?id=768,768.01,"Bij ontwikkelingen in de nabijheid van kunstwerken, contact opnemen met de medewerker beeldende kunst / cultuurhistorie:
Edwin van der Staaij
e.van.der.staaij@nijmegen.nl
",2025-01-31,2025-03-12,POINT (184021.3212038 427304.101881678)
